RUN	STRATEGY_PLACEMENT	STRATEGY_REALLOCATION	SCHEDULE_ID	DOMAIN_SIZES_SET 	 Migrations	Overload Mig.	avg. srv. count	cpu violations	cpu accumulation	min. servers	max. servers	slot count	avg. srv. utilization	initial placement duration	runtime
0	bestFitDemand	None	30808	1 	 0.000000 	 0.000000 	 8.653648 	 0.000000 	 151370 	 0 	 16 	 3506 	 27.913670 	 2 	 121730
0	worstFit	None	30008	1 	 0.000000 	 0.000000 	 10.641395 	 0.000000 	 111637 	 0 	 22 	 3749 	 18.757737 	 3 	 105707
0	worstFit	None	30611	1 	 0.000000 	 0.000000 	 12.087012 	 0.000000 	 492226 	 0 	 28 	 18295 	 18.263433 	 3 	 454179
0	worstFitDemand	None	30223	1 	 0.000000 	 0.000000 	 19.364951 	 50.000000 	 527707 	 0 	 47 	 12717 	 25.147727 	 3 	 197013
0	worstFit	None	30009	1 	 0.000000 	 0.000000 	 11.615023 	 0.000000 	 116581 	 0 	 19 	 3781 	 21.608730 	 3 	 97568
0	bestFitDemand	None	31215	1 	 0.000000 	 0.000000 	 2.563745 	 36.000000 	 164013 	 0 	 6 	 4095 	 24.280227 	 2 	 478639
0	worstFit	None	31120	2 	 0.000000 	 0.000000 	 34.930922 	 0.000000 	 703909 	 0 	 68 	 21084 	 19.338301 	 3 	 181023
0	bestFitDemand	None	30809	1 	 0.000000 	 0.000000 	 8.145580 	 17.000000 	 147557 	 0 	 15 	 3622 	 25.565244 	 3 	 133394
0	worstFit	None	30010	1 	 0.000000 	 0.000000 	 11.182278 	 0.000000 	 110612 	 0 	 18 	 3438 	 19.796189 	 3 	 92163
0	worstFit	None	30011	1 	 0.000000 	 0.000000 	 12.156601 	 0.000000 	 114356 	 0 	 22 	 3901 	 18.271603 	 2 	 96333
0	worstFit	None	31405	1 	 0.000000 	 0.000000 	 11.199075 	 0.000000 	 613802 	 0 	 20 	 21874 	 17.414346 	 3 	 585963
0	worstFit	None	31121	2 	 0.000000 	 0.000000 	 31.560832 	 0.000000 	 788992 	 0 	 66 	 22294 	 18.252822 	 3 	 211837
0	worstFit	None	30612	1 	 0.000000 	 0.000000 	 12.997210 	 0.000000 	 554133 	 0 	 25 	 17495 	 21.053504 	 3 	 403644
0	bestFitDemand	None	30810	1 	 0.000000 	 0.000000 	 7.777839 	 10.000000 	 146415 	 0 	 14 	 3506 	 26.070542 	 3 	 135382
0	worstFit	None	30012	1 	 0.000000 	 0.000000 	 10.851416 	 0.000000 	 105984 	 0 	 23 	 3536 	 17.825530 	 4 	 97693
0	worstFitDemand	None	30224	1 	 0.000000 	 0.000000 	 19.425250 	 36.000000 	 469887 	 0 	 50 	 14642 	 20.534492 	 3 	 226058
0	worstFit	None	30013	1 	 0.000000 	 0.000000 	 11.064897 	 0.000000 	 99018 	 0 	 21 	 3675 	 16.807907 	 3 	 99544
0	bestFitDemand	None	31216	1 	 0.000000 	 0.000000 	 2.547029 	 14.000000 	 132770 	 0 	 7 	 4124 	 21.024194 	 3 	 486472
0	worstFit	None	31122	2 	 0.000000 	 0.000000 	 35.854115 	 0.000000 	 645946 	 0 	 70 	 22185 	 16.957126 	 3 	 185761
0	bestFitDemand	None	30811	1 	 0.000000 	 0.000000 	 8.229473 	 26.000000 	 157682 	 0 	 15 	 3572 	 26.536054 	 3 	 130256
0	worstFit	None	30014	1 	 0.000000 	 0.000000 	 12.195104 	 0.000000 	 123665 	 0 	 22 	 4253 	 19.659337 	 3 	 104544
0	worstFit	None	30015	1 	 0.000000 	 0.000000 	 10.987383 	 0.000000 	 110197 	 0 	 21 	 3586 	 19.465551 	 3 	 98108
0	worstFit	None	30613	1 	 0.000000 	 0.000000 	 11.910496 	 0.000000 	 582783 	 0 	 26 	 18370 	 20.202297 	 3 	 462720
0	worstFit	None	31123	2 	 0.000000 	 0.000000 	 29.073233 	 0.000000 	 737197 	 0 	 57 	 22165 	 17.748071 	 3 	 228581
0	worstFit	None	31406	1 	 0.000000 	 0.000000 	 12.789562 	 0.000000 	 673105 	 0 	 22 	 23207 	 17.275446 	 3 	 544390
0	bestFitDemand	None	30812	1 	 0.000000 	 0.000000 	 7.426836 	 22.000000 	 133240 	 0 	 15 	 3700 	 24.030954 	 3 	 149299
0	worstFit	None	30016	1 	 0.000000 	 0.000000 	 10.250560 	 0.000000 	 105238 	 0 	 18 	 3492 	 19.217058 	 3 	 102365
0	worstFitDemand	None	30300	2 	 0.000000 	 0.000000 	 25.424900 	 0.000000 	 521252 	 0 	 51 	 14929 	 19.091928 	 3 	 176127
0	worstFit	None	30017	1 	 0.000000 	 0.000000 	 11.985156 	 0.000000 	 120119 	 0 	 23 	 3815 	 21.593013 	 3 	 95670
0	bestFitDemand	None	31217	1 	 0.000000 	 0.000000 	 2.673499 	 8.000000 	 146147 	 0 	 7 	 4404 	 20.937713 	 9 	 494512
0	bestFitDemand	None	30813	1 	 0.000000 	 0.000000 	 7.839967 	 22.000000 	 167736 	 0 	 16 	 3585 	 28.099609 	 2 	 136939
0	worstFit	None	31124	2 	 0.000000 	 0.000000 	 27.800240 	 0.000000 	 696838 	 0 	 60 	 22329 	 17.752377 	 3 	 240918
0	worstFit	None	30018	1 	 0.000000 	 0.000000 	 11.169696 	 0.000000 	 120286 	 0 	 20 	 3799 	 21.205042 	 3 	 102428
0	worstFit	None	30019	1 	 0.000000 	 0.000000 	 11.410745 	 0.000000 	 113105 	 0 	 18 	 3393 	 18.525796 	 3 	 89156
0	worstFit	None	30614	1 	 0.000000 	 0.000000 	 10.423865 	 0.000000 	 574083 	 0 	 19 	 17187 	 20.939951 	 3 	 494618
